id,title,title_japanese,type,source,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,rating,duration,year,season,genres,studios,image_url,synopsis
3806,Sasuga no Sarutobi,さすがの猿飛,TV,Manga,69,Finished Airing,1982-10-17T00:00:00+00:00,1984-03-11T00:00:00+00:00,6.73,590,6332,12508,2156,10,G - All Ages,25 min per ep,1982,fall,"Action, Comedy, Romance",Tsuchida Productions,https://cdn.myanimelist.net/images/anime/1318/106142.jpg,"Nikumaru, meaning ""meatball"" in Japanese, is a seventeen-year-old student at Ninja High School, a special school for the training of ninja. He is short and chubby, but he possesses a super technique known as the ""kamikaze"", where he stirs up a whirlwind with his feet. The series introduces his many adventures and pranks as Nikumaru meets with his rivals both in and out of school.

(Source: AnimeNfo)"
3807,Honoo no Alpenrose: Judy & Randy,炎のアルペンローゼ・ジュディ＆ランディ,TV,Manga,20,Finished Airing,1985-04-08T00:00:00+00:00,1985-10-05T00:00:00+00:00,6.91,1282,5232,9965,4485,12,PG-13 - Teens 13 or older,22 min per ep,1985,spring,"Drama, Romance",Tatsunoko Production,https://cdn.myanimelist.net/images/anime/2/6776.jpg,"While Randy was walking through the Swiss countryside he finds a small girl, who seemed to be the only survived person from an airplane crash. The little girl didn't remember anything, and Randy decided to take care of her and he called her Judy. The both go their childhood together. A few years later, Judy, now 16 years old, wants to find her past. With the help of Randy, she leaves to research her origins. Her single clue is a song that she keeps hearing in her head, the song is called Alpine "
3808,Futari Daka,ふたり鷹,TV,Manga,36,Finished Airing,1984-09-20T00:00:00+00:00,1985-07-12T00:00:00+00:00,6.64,375,6928,13849,1454,2,G - All Ages,25 min per ep,1984,fall,,Kokusai Eigasha,https://cdn.myanimelist.net/images/anime/2/59891.jpg,"Two motor-bike crazy young men meet on a track one day. One almost kills the other and after a while, they discover that they have the same first name. Since they are both excellent at racing, they very quickly become rivals ... but their passion and firstname is not the only thing they have in common."
3809,Shirayuki Hime no Densetsu,白雪姫の伝説,TV,Unknown,52,Finished Airing,1994-04-06T00:00:00+00:00,1995-03-29T00:00:00+00:00,6.78,1649,6029,10058,4350,9,G - All Ages,24 min per ep,1994,spring,"Adventure, Fantasy, Romance",Tatsunoko Production,https://cdn.myanimelist.net/images/anime/3/59509.jpg,"Snow White was a very happy princess, until the day her stepmother, the Queen Christelle, finally reveals her personality and wants to kill the girl. Snow White flees from the castle and got lost in the woods, where she meets seven dwarfs."
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,森の陽気な小人たち ベルフィーとリビット,TV,Unknown,26,Finished Airing,1980-01-07T00:00:00+00:00,1980-06-30T00:00:00+00:00,6.32,671,8986,12699,2029,6,G - All Ages,25 min per ep,1980,winter,"Adventure, Comedy, Fantasy",Tatsunoko Production,https://cdn.myanimelist.net/images/anime/1937/154331.jpg,"This family-friendly series features a community of tiny forest pixies living in a quaint, old fashioned village. Kind-hearted Belfy, adventurous Lillibit, mischievous Napoleon and tiny Chuchuna have adventures with their friends and help out those around them. With the guidance of wise village elder Ronji, competent (but not always sober) Doctor Dokkorin, authoritative Mayor Maymond and Lillibit's hardworking parents Rock and Marla, the children learn lessons about kindness, friendship, courage"
3811,Hoshi no Oujisama Petit Prince,星の王子さま　プチ・プランス,TV,Novel,35,Finished Airing,1978-07-04T00:00:00+00:00,1979-03-27T00:00:00+00:00,6.95,816,5027,11635,2771,11,G - All Ages,24 min per ep,1978,summer,Adventure,Knack Productions,https://cdn.myanimelist.net/images/anime/2/36539.jpg,"The Little Prince lives on Asteroid B612, a tiny rock floating in space. He spends his days cleaning out the three small volcanoes on the asteroid (which he also uses to cook his breakfast) weeding out the baobob trees that threaten to take over, and caring for his friend the Rose Girl. When he gets lonely for company he catches a comet in his butterfly net and flies off to Earth for all sorts of adventures.

(Source: ANN)"
3812,Yume no Hoshi no Button Nose,夢の星のボタンノーズ,TV,Original,26,Finished Airing,1985-10-19T00:00:00+00:00,1986-04-26T00:00:00+00:00,6.71,494,6584,14529,1228,2,PG - Children,25 min per ep,1985,fall,Adventure,Topcraft,https://cdn.myanimelist.net/images/anime/13/74470.jpg,"Although Trish is her real name, everyone calls her Button Nose because of her button nose. Always happy and nice, she is always shown with strawberries because she's famous for her homemade strawberry jam."
3813,Gekkou no Pierce: Yumemi to Gin no Bara Kishidan,月光のピアス―ユメミと銀のバラ騎士団,OVA,Light novel,1,Finished Airing,1991-12-14T00:00:00+00:00,,6.26,378,9353,14041,1383,0,G - All Ages,1 hr 10 min,,,"Fantasy, Mystery, Romance",Studio Pierrot,https://cdn.myanimelist.net/images/anime/12/6782.jpg,"Because of a mysterious earring, Yumemi a young japanese student, becomes involved in a mysterious story. She must go to Germany, where she learns that the spirit of an evil prince is haunting her earring..."
3816,Idol Fight Suchie-Pai 2,アイドルファイト　スーチーパイ２,OVA,Game,1,Finished Airing,1996-04-20T00:00:00+00:00,,4.56,1205,14806,11385,2950,1,PG-13 - Teens 13 or older,30 min,,,"Action, Ecchi",Daume,https://cdn.myanimelist.net/images/anime/4/68999.jpg,"Once every century, the legendary mahjong dials called the ""Legendary Pai"" show themselves to the world, and if you collect them all it will grant you any wish. They show up in the form of evil monsters and you must defeat all 10 to obtain this chance. So, a Bunny Alien, A Maid-Dominatrix, A Cyborg, A girl form the world of magic and a transforming super hero all must fight these monsters along with themselves to grant the wish that they want to come true."
3817,Space Travelers The Animation,スペーストラベラーズ The Animation,OVA,Unknown,1,Finished Airing,2000-06-23T00:00:00+00:00,,5.23,308,13980,15069,1084,0,PG-13 - Teens 13 or older,59 min,,,Sci-Fi,,https://cdn.myanimelist.net/images/anime/3/61225.jpg,"In the New Cosmic Century 038, humanity is suddenly attacked by an unknown alien civilization known as the Orbital Ring System. Soon, the entire Earth Civilization Sphere has been cut off from the space colonies, and is under the control of the ORS. Only Hayabusha Jetter, along with his band of misfit space pirates and smugglers, can break through ORS lines.

(Source: Wikipedia)"
3818,Soratobu Toshi Keikaku,空飛ぶ都市計画,Music,Original,1,Finished Airing,2005-09-10T00:00:00+00:00,,5.99,1338,,12325,2275,2,G - All Ages,5 min,,,Sci-Fi,Studio Kajino,https://cdn.myanimelist.net/images/anime/5/6815.jpg,"Third animated music video for music by capsule based around their NEXUS-2060 concept—a space station resort in the year 2060. Produced by Ghibli offshoot Studio Kajino, with MOMOSE Yoshiyuki (百瀬ヨシユキ) directing. The song was released on September 7, 2005 as Side A of a single titled Aeropolis, and the animation was first shown on September 10, 2005 as a double bill with the live-action Touch movie."
3819,Sasurai no Taiyou,さすらいの太陽,TV,Manga,26,Finished Airing,1971-04-08T00:00:00+00:00,1971-09-30T00:00:00+00:00,6.68,663,6703,11742,2690,12,PG-13 - Teens 13 or older,24 min per ep,1971,spring,Drama,Mushi Production,https://cdn.myanimelist.net/images/anime/1068/101174.jpg,"Two baby girls were born in the same hospital: one of them is the daughter of an aristocratic family while the other belongs to a deprived household which lives in the slums of the city. However, the nurse-in-charge, Michiko, secretly switches the two babies due to a personal grudge, resulting in a change of fates of the girls from then on. Many years later, the lives of the two girls continue to be intertwined with each other, with the rich Miki ill-treating the poor Nozomi, yet both of them ho"
3820,Space Station No.9,space station No.9,Music,Original,1,Finished Airing,2005-05-01T00:00:00+00:00,,5.65,1854,,10699,3556,3,G - All Ages,4 min,,,Sci-Fi,Studio Kajino,https://cdn.myanimelist.net/images/anime/2/6817.jpg,Second animated music video for music by capsule based around their NEXUS-2060 concept - a space station resort in the year 2060.
3821,Portable Kuukou,ポータブル空港,Music,Original,1,Finished Airing,2004-05-29T00:00:00+00:00,,5.54,1582,,11016,3270,1,G - All Ages,3 min,,,Sci-Fi,Studio Kajino,https://cdn.myanimelist.net/images/anime/3/6818.jpg,"A 3 minutes long animated film produced by Studio Kajino, a small studio related to Studio Ghibli, was shown in a double feature prior to the Cutie Honey Live-Action movie. Supervision was done by Yoshiyuki Momose, director of the Ghiblies.

To be released 16th November 2004 on the ""Ghibli ga Ippai Special Short Short"" DVD, together with other Ghibli-Shorts like Sorairo no Tane, On Your Mark, Space Station No.9, Nandaro and Various Commercials."
3822,Sougen no Shoujo Laura,草原の少女ローラ,TV,Other,26,Finished Airing,1975-10-07T00:00:00+00:00,1976-03-30T00:00:00+00:00,6.73,308,6342,14006,1398,0,G - All Ages,24 min per ep,1975,fall,Adventure,Nippon Animation,https://cdn.myanimelist.net/images/anime/5/44648.jpg,This anime is based on the same work as the famous American live-action TV series Little House on the Prairie.
3823,Little Lulu to Chicchai Nakama,リトル・ルルとちっちゃい仲間,TV,Unknown,26,Finished Airing,1976-10-03T00:00:00+00:00,1977-04-03T00:00:00+00:00,6.5,400,7860,14514,1229,0,G - All Ages,25 min per ep,1976,fall,Comedy,Nippon Animation,https://cdn.myanimelist.net/images/anime/1460/156081.jpg,"The adventures of Little Lulu and her friends. The series is based on the famous character from comic strips and comic books.

(Source: AniDB)"
3824,Shoujo Koakuma Kei,少女小悪魔系 -蠢く女たち-,OVA,Manga,1,Finished Airing,2002-08-17T00:00:00+00:00,,5.25,624,,12753,1995,4,Rx - Hentai,30 min,,,Hentai,IKK Room,https://cdn.myanimelist.net/images/anime/4/6821.jpg,"Kyouichi is the head of an exclusive, prostitution business. Ayaka is one of his prized whores. She may look and sound like a little girl,but her carnal techniques will make any man blow a load of his life! Youri was recently rescued from a dangerous situation by Kyouichi, and has started working at his business to show her appreciation. Youri`s job for the time being is to escort the clients to their room. Suddenly, a mysterious woman takes her into a room to watch Ayaka and a client in action."
3825,Dokaben,ドカベン,TV,Manga,163,Finished Airing,1976-10-06T00:00:00+00:00,1979-12-26T00:00:00+00:00,6.6,429,7186,13481,1604,4,PG-13 - Teens 13 or older,24 min per ep,1976,fall,Sports,Nippon Animation,https://cdn.myanimelist.net/images/anime/1190/156096.jpg,"Tarou ""Dokaben"" Yamada, who was a judoist while at junior high, enters Meikun High School and is talked into joining the baseball club. He displays his superb athletic abilities in baseball and becomes well-known as a hard hitter. He and his unique teammates establish Meikun a solid position as No.1 in the High School Baseball Championship games.

(Source: Nippon Animation)"
